,spread,half_life_roll,mean_crossings_roll,adf_p_roll,mr_regime_v2,mr_regime_adf,mr_regime_final
2018-10-29,-0.10452752567364088,10.435212402838808,28.0,0.08638936185064822,1,0,0
2018-10-30,-0.09446218987157518,10.4490199405422,28.0,0.08971990592767315,1,0,0
2018-10-31,-0.07998876260037857,10.477705078395761,25.0,0.09179999762545688,1,0,0
2018-11-01,-0.05144579311515751,10.922308785104933,24.0,0.08876996846742641,1,0,0
2018-11-02,-0.04625871400652093,11.08456368003301,24.0,0.08999733473228139,1,0,0
2018-11-05,-0.06311084480702123,10.982802835219077,23.0,0.08574373669518809,1,0,0
2018-11-06,-0.07496428064787009,11.014525497047282,23.0,0.08274451229857249,1,0,0
2018-11-07,-0.08659206356228921,10.978497636459647,23.0,0.07938538176166665,1,0,0
2018-11-08,-0.09344646306046811,10.978375121588002,22.0,0.0770916709597512,1,0,0
2018-11-09,-0.031816646088914435,11.058740874083055,21.0,0.09090546072464728,1,0,0
2018-11-12,-0.06739979597534296,10.74758144699091,21.0,0.08563777493397973,1,0,0
2018-11-13,-0.07498746621197383,10.759784322931981,21.0,0.0817866637210129,1,0,0
2018-11-14,-0.07693289110719248,10.752696614638921,21.0,0.08393369891248742,1,0,0
2018-11-15,-0.07066005737559733,10.764661606965745,21.0,0.08337941916945918,1,0,0
2018-11-16,-0.05326046053174038,10.927816421131713,22.0,0.08494704008342319,1,0,0
2018-11-19,-0.030682876969200024,11.15808799470942,21.0,0.09234803682220383,1,0,0
2018-11-20,-0.05696087963116603,10.91865812577682,21.0,0.15184866492708265,1,0,0
2018-11-21,-0.05176057324097805,10.972704002610218,19.0,0.07209502928758094,1,0,0
2018-11-23,-0.05277767678304146,10.912534694714244,19.0,0.08223446722330113,1,0,0
2018-11-26,-0.11141573829554074,10.394662733756917,20.0,0.13005466241681146,1,0,0
2018-11-27,-0.09840860746498037,10.696994745728457,21.0,0.11015550427368959,1,0,0
2018-11-28,-0.06688672487641667,10.492905303743273,21.0,0.1271350137888526,1,0,0
2018-11-29,-0.09229746510175674,10.819329800837941,19.0,0.1037647517847381,1,0,0
2018-11-30,-0.07868801955662175,10.633973296790408,19.0,0.09672863492143313,1,0,0
2018-12-03,-0.06591833743497366,10.511159265255083,21.0,0.09176222132251977,1,0,0
2018-12-04,-0.06054108405721648,10.401744972615461,21.0,0.06181459098912906,1,0,0
2018-12-06,-0.0624806425981006,9.831443633780202,21.0,0.034341755619339734,1,1,1
2018-12-07,-0.06197339953642045,9.138990209748858,21.0,0.013541134618312195,1,1,1
2018-12-10,-0.033285569435076434,8.378576262532224,21.0,0.031325071923413376,1,1,1
2018-12-11,-0.026199428656593637,9.083322039197064,23.0,0.09277821175075496,1,0,0
2018-12-12,-0.03178411313477314,10.038219443270192,27.0,0.12335544098613649,1,0,0
2018-12-13,-0.03167855658699015,10.260674723287835,27.0,0.15462346320485315,1,0,0
2018-12-14,-0.03406501833753284,10.5768529739826,29.0,0.14029748566920958,1,0,0
2018-12-17,-0.03290827405411623,10.429312367477367,31.0,0.13993032937139988,1,0,0
2018-12-18,-0.05987328328241426,10.236406447011095,31.0,0.09844006073998884,1,0,0
2018-12-19,-0.0919115270148656,9.751610597242761,32.0,0.08409554219376902,1,0,0
2018-12-20,-0.08562174302719061,9.700295502848142,33.0,0.06803607375924704,1,0,0
2018-12-21,-0.15616449762969564,9.34813041246613,34.0,0.08109817289921889,1,0,0
2018-12-24,-0.13783541745238637,9.34189106835463,34.0,0.1030616476928441,1,0,0
2018-12-26,-0.13074528518439088,9.57176215114758,34.0,0.1093261883444901,1,0,0
2018-12-27,-0.14681920570026996,9.716411645502081,34.0,0.11476109021898534,1,0,0
2018-12-28,-0.08938494852116374,9.298032775422055,34.0,0.10614258639566454,1,0,0
2018-12-31,-0.07521791555636415,9.403240900857513,35.0,0.10307783206473492,1,0,0
2019-01-02,-0.04412574222620114,9.439772244367585,35.0,0.0995486470962118,1,0,0
2019-01-03,-0.030559916188643177,9.412415091574927,33.0,0.11654745704866676,1,0,0
2019-01-04,-0.029718111947994785,9.629955660212145,33.0,0.07313395915081661,1,0,0
2019-01-07,-0.014375293695590985,9.744149515823008,33.0,0.07705312583990545,1,0,0
2019-01-08,-0.07164639998042843,9.234962985071501,33.0,0.06125181630027503,1,0,0
2019-01-09,-0.05509202598670404,9.22624093265602,33.0,0.05798407815654631,1,0,0
2019-01-10,-0.058784826617480856,9.230920651631653,33.0,0.06328363596591799,1,0,0
2019-01-11,-0.08865711551376387,9.044694904112779,36.0,0.037833198212421336,1,1,1
2019-01-14,-0.09133922559182217,9.14679240040868,36.0,0.09518700029027027,1,0,0
2019-01-15,-0.08132619436720967,9.132004625001434,37.0,0.09733282741756327,1,0,0
2019-01-16,-0.06105134346599428,9.164729039629641,35.0,0.0929860409949016,1,0,0
2019-01-17,0.00326670233963533,9.273472395194766,35.0,0.1126327666528878,1,0,0
2019-01-18,0.03573264428958156,9.739538294745115,35.0,0.12818069556249712,1,0,0
2019-01-22,0.023370977937379633,9.547482336339085,35.0,0.12969608348351142,1,0,0
2019-01-23,0.04800173708073796,10.086792089004845,37.0,0.16190940007714028,1,0,0
2019-01-24,0.04756987628485532,10.201073243319433,39.0,0.17991806055037157,1,0,0
2019-01-25,0.03855935256332965,10.296810760840554,39.0,0.17131505161975696,1,0,0
2019-01-28,0.031235519755968166,10.29170690505421,39.0,0.05241250122785877,1,0,0
2019-01-29,0.014548330394891007,10.087597344103965,37.0,0.04460934304325338,1,1,1
2019-01-30,0.02621512748358623,10.371677423371947,37.0,0.04584998152928933,1,1,1
2019-01-31,0.01627743624406275,10.318011635663625,37.0,0.039340395422116106,1,1,1
2019-02-01,0.014280476670429643,10.340750010701313,37.0,0.027247359946566487,1,1,1
2019-02-04,0.03570581712162646,10.54512802782229,37.0,0.03519061334170424,1,1,1
2019-02-05,0.018781750384341045,10.202179688533349,37.0,0.026572759696283667,1,1,1
2019-02-06,0.01869173143238423,9.712336081788314,35.0,0.007594034683360211,1,1,1
2019-02-07,0.027647290769246657,9.89289070714627,37.0,0.0058748486454358335,1,1,1
2019-02-08,0.028566582724137923,9.558360742068938,35.0,0.007537236898684543,1,1,1
2019-02-11,0.010699962213669645,8.273802838752239,35.0,0.011495176393710796,1,1,1
2019-02-12,0.014452961511367324,8.056611455345875,35.0,0.017447938822501993,1,1,1
2019-02-13,0.011359901346840617,7.913175508381003,33.0,0.014833324065183052,1,1,1
2019-02-14,0.0010698784025686692,8.105182217556498,35.0,0.0040451654687052785,1,1,1
2019-02-15,-0.006561797328218377,8.183334289858061,37.0,0.005032357515050444,1,1,1
2019-02-19,-0.007260869163419947,7.989821938674929,37.0,0.004874948105750216,1,1,1
2019-02-20,-0.009093941468952371,7.326109675995613,37.0,0.009480419251826078,1,1,1
2019-02-21,-0.010774516273279078,7.502866144876803,37.0,0.009962735689544418,1,1,1
2019-02-22,-0.012732134527416061,7.272643470662276,35.0,0.008200489424354631,1,1,1
2019-02-25,-0.015395374238683868,7.592635218686325,35.0,0.005090579885848928,1,1,1
2019-02-26,-0.02655228744905247,7.472010812808582,35.0,0.0027082238417703926,1,1,1
2019-02-27,-0.02022869303648056,7.357727784952751,35.0,0.0041119555206248545,1,1,1
2019-02-28,-0.0023258333808633402,7.178221643440275,35.0,0.0032852736312741016,1,1,1
2019-03-01,-0.01512514476049942,6.801903980011544,33.0,0.005384917591395093,1,1,1
2019-03-04,-0.010428783461567503,6.973405803566585,35.0,0.0030663128791590137,1,1,1
2019-03-05,-0.0033213573349355485,6.688400251027128,37.0,0.0031760952196098415,1,1,1
2019-03-06,-0.013199544253653661,6.933294305748403,35.0,0.004499508624750845,1,1,1
2019-03-07,-0.012046341781740244,6.620717077895581,35.0,0.00483700444118036,1,1,1
2019-03-08,-0.010822645085115434,6.603416063474147,35.0,0.004339309896147467,1,1,1
2019-03-11,-0.0362159567534015,6.650888707303876,35.0,0.0038382084053098053,1,1,1
2019-03-12,-0.04586008932650709,6.584239878932487,35.0,0.00248193075547217,1,1,1
2019-03-13,-0.05027638492556319,6.5089501120776205,33.0,0.0010390358287967684,1,1,1
2019-03-14,-0.05561419547542279,6.511601578705744,35.0,0.0007215742519954284,1,1,1
2019-03-15,-0.018225030234279904,6.3290860325574645,33.0,0.002548172151983265,1,1,1
2019-03-18,-0.04840922902840927,5.917641022367364,33.0,0.001917394579041848,1,1,1
2019-03-19,-0.05026113785014141,5.746331148096954,35.0,0.0007487302896314061,1,1,1
2019-03-20,-0.038941738003361426,6.234530645062227,33.0,0.0010990511098148718,1,1,1
2019-03-21,-0.035363909539463556,6.063050908032534,33.0,0.0009061526765442527,1,1,1
2019-03-22,-0.028274937190669425,5.829765863792308,31.0,0.0009468405741632225,1,1,1
2019-03-25,-0.050648167897327845,5.94424085815005,29.0,0.0008282671937214974,1,1,1
2019-03-26,-0.1103632296447068,5.749497217465898,30.0,0.0018596037211948933,1,1,1
2019-03-27,-0.10234556790789906,5.739748463903747,32.0,0.0011041824526596342,1,1,1
2019-03-28,-0.07250338103036569,5.589375988095304,32.0,0.0016445126813285841,1,1,1
2019-03-29,-0.07168109090488839,5.84503056346587,32.0,0.0010109467913979786,1,1,1
2019-04-01,-0.11730120362091134,5.781665618268797,32.0,0.0028367970447252195,1,1,1
2019-04-02,-0.11496149426092117,6.01616244395773,32.0,0.012379248708733985,1,1,1
2019-04-03,-0.1461467119657316,6.10710823388872,32.0,0.0019638427564250146,1,1,1
2019-04-04,-0.15421781736852136,6.615275465691253,32.0,0.00287782432723166,1,1,1
2019-04-05,-0.12965875984287756,6.450198099348779,30.0,0.0022730224550509878,1,1,1
2019-04-08,-0.14784734013972045,6.61206754672693,30.0,0.003431912946118819,1,1,1
2019-04-09,-0.14682792450115434,6.829420629153481,30.0,0.004351503450087144,1,1,1
2019-04-10,-0.14625132345600877,6.943505437328456,30.0,0.004928787256386141,1,1,1
2019-04-11,-0.14756977010324834,7.093699892270967,34.0,0.004616830306297392,1,1,1
2019-04-12,-0.14379599961482858,7.14320583101331,33.0,0.0021185446622569936,1,1,1
2019-04-15,-0.15769442568375913,7.329677189886312,33.0,0.002130180815690113,1,1,1
2019-04-16,-0.15445794574310945,7.205937289607209,35.0,0.0025137483141701605,1,1,1
2019-04-17,-0.1724366616922819,6.845409584912286,33.0,0.0073117900802127595,1,1,1
2019-04-18,-0.14325834279865712,6.372276064816006,33.0,0.019371567015047494,1,1,1
2019-04-22,-0.12520758980229263,6.177889653900039,33.0,0.02317537398023101,1,1,1
2019-04-23,-0.1322797827721729,6.4374201875765795,33.0,0.022049703442029805,1,1,1
2019-04-24,-0.14801296436270484,7.291101979659589,33.0,0.029255584120891815,1,1,1
2019-04-25,-0.1198837650360145,7.18484729329157,33.0,0.027633858666443266,1,1,1
2019-04-26,-0.12291121352120848,7.211754019414114,33.0,0.027338827733593023,1,1,1
2019-04-29,-0.122083628785981,7.246587375622979,35.0,0.02799746594729809,1,1,1
2019-04-30,-0.10893527607315368,7.337945201925465,34.0,0.02467852596948584,1,1,1
2019-05-01,-0.11628434947660615,7.417259773065237,34.0,0.026200066632210788,1,1,1
2019-05-02,-0.11227003340996933,7.420311244257752,34.0,0.026005537493839596,1,1,1
2019-05-03,-0.11708738086503723,7.494388076267557,31.0,0.02732244714684338,1,1,1
2019-05-06,-0.12471793236077988,7.5780304831590035,31.0,0.02943946519548698,1,1,1
2019-05-07,-0.11390919835815061,7.546304560554122,30.0,0.02775304659611868,1,1,1
2019-05-08,-0.1082525641605776,7.5304547382400395,30.0,0.026279147020955167,1,1,1
2019-05-09,-0.05940420378872213,7.274296975395955,31.0,0.01893031292168442,1,1,1
2019-05-10,-0.008677366109757667,7.406145011031006,30.0,0.015751265307864287,1,1,1
2019-05-13,0.014614409732353062,7.578694662787118,30.0,0.01601598084275617,1,1,1
2019-05-14,0.02379026887394975,7.768184656858799,31.0,0.016316555145693554,1,1,1
2019-05-15,0.03942652362888044,8.01474426215939,30.0,0.01661839283146465,1,1,1
2019-05-16,0.028835184369723876,7.98554195473476,30.0,0.015754400810158713,1,1,1
2019-05-17,0.06754300544700431,8.548438891425894,28.0,0.02675766691106041,1,1,1
2019-05-20,0.049657943923488546,8.365667852794825,28.0,0.023040675402280764,1,1,1
2019-05-21,0.09334463617404132,9.322197878364738,28.0,0.04617157875475261,1,1,1
2019-05-22,0.1092773251651884,9.951477274701574,28.0,0.0699616061622992,1,0,0
2019-05-23,0.09023102878551903,9.674944052219145,28.0,0.05249682160248608,1,0,0
2019-05-24,0.0687736422287446,9.37140902708206,28.0,0.027344441054059303,1,1,1
2019-05-28,0.02280183610503239,8.738233994675838,28.0,0.011386602411320416,1,1,1
2019-05-29,0.03796977801631285,8.885858988995983,28.0,0.013174898517918279,1,1,1
2019-05-30,0.051147825115118506,8.94037063357033,28.0,0.021071448497578298,1,1,1
2019-05-31,0.04037634566671566,8.908376842511636,26.0,0.020163962737997025,1,1,1
2019-06-03,0.111423158556889,9.714215578913883,28.0,0.08865143952091309,1,0,0
2019-06-04,0.0782424239576851,9.142695879951647,28.0,0.07093253734475678,1,0,0
2019-06-05,0.0989227101989476,9.642664548590401,28.0,0.07837942102922296,1,0,0
2019-06-06,0.04900934075660901,8.484568597214796,28.0,0.017372520551628672,1,1,1
2019-06-07,0.054486306151745545,8.638816250126855,28.0,0.022009362133931593,1,1,1
2019-06-10,0.051338038513269124,8.626322903021196,28.0,0.025623602651531116,1,1,1
2019-06-11,0.05042463953292087,8.480157773431849,28.0,0.025338229378714994,1,1,1
2019-06-12,-0.012212927761160675,7.946612349472627,28.0,0.01589659392173961,1,1,1
2019-06-13,-0.015696302464867307,7.925777585145536,28.0,0.01600412896181883,1,1,1
2019-06-14,0.002719991311857184,7.87969236584123,26.0,0.02471609406690674,1,1,1
2019-06-17,0.021380514455613175,8.234591846760024,26.0,0.06802630474280863,1,0,0
2019-06-18,0.035324868917012475,8.44898262149726,26.0,0.08889528014645842,1,0,0
2019-06-19,0.023591542855994074,8.504994011814123,26.0,0.08179156938861293,1,0,0
2019-06-20,0.024952915289257582,8.526679831375024,28.0,0.08214919697337736,1,0,0
2019-06-21,-0.013768405981272602,8.195767365185445,28.0,0.06531526493691481,1,0,0
2019-06-24,0.0405101007851576,8.519102673044246,28.0,0.11858472681661886,1,0,0
2019-06-25,0.06806280875165638,9.376692582636027,27.0,0.15041955782503308,1,0,0
2019-06-26,0.04720426793248689,9.436038641042051,26.0,0.13445736071263392,1,0,0
2019-06-27,0.05406967035659149,9.632567066903972,28.0,0.14289046943410844,1,0,0
2019-06-28,0.042107252678342144,9.549210681209296,26.0,0.12674090084989614,1,0,0
2019-07-01,0.03904431791002505,9.534087951555383,26.0,0.12988562282276617,1,0,0
2019-07-02,0.025699574641454337,9.567152419459168,26.0,0.10351188641896403,1,0,0
2019-07-03,0.04782030542637039,9.778858907816586,26.0,0.13911762760021174,1,0,0
2019-07-05,0.024520956188235576,9.913685889782883,26.0,0.1106830879275918,1,0,0
2019-07-08,0.0003687151400229016,9.65820258773388,24.0,0.08643377946227981,1,0,0
2019-07-09,-0.0042238872280027095,9.56568296139169,24.0,0.08578158145418263,1,0,0
2019-07-10,-0.006298241614065336,9.620565860697248,24.0,0.09360874236215744,1,0,0
2019-07-11,-0.0006684444849962556,9.798992555598002,24.0,0.09903243108828336,1,0,0
2019-07-12,-0.056206753810220444,9.4297053797808,25.0,0.08369524930235783,1,0,0
2019-07-15,-0.03568147799701493,9.476351626548107,25.0,0.08677474578479749,1,0,0
2019-07-16,-0.01980170872524667,9.51341416898186,25.0,0.08805562653405569,1,0,0
2019-07-17,-0.012066282465549305,9.547444031357161,23.0,0.08999204664485061,1,0,0
2019-07-18,-0.019744853128824014,9.507902947494003,23.0,0.06885833550874963,1,0,0
2019-07-19,-0.03447932170983781,9.244711189572131,23.0,0.062196331487829395,1,0,0
2019-07-22,-0.03276232220863151,9.21745173396185,25.0,0.06039362156751971,1,0,0
2019-07-23,-0.03233217718545567,9.144223544222877,25.0,0.05721616126850294,1,0,0
2019-07-24,-0.03602102977931909,9.035698980089153,27.0,0.05594658832169485,1,0,0
2019-07-25,-0.035176983758194114,8.984478192793818,25.0,0.06777191845688117,1,0,0
2019-07-26,-0.03265091930482256,9.18897484896723,25.0,0.08336377440470527,1,0,0
2019-07-29,-0.03532694225941735,9.379760133169382,25.0,0.0915137837485146,1,0,0
2019-07-30,-0.007362431600999253,9.523067858505174,25.0,0.10412764860952739,1,0,0
2019-07-31,0.017604818937581923,9.779148593192243,26.0,0.10879825548102706,1,0,0
2019-08-01,0.06995275618812369,10.528668185992483,25.0,0.15481286657708715,1,0,0
2019-08-02,0.09270689241941188,11.27848903567909,25.0,0.2056542869338901,1,0,0
2019-08-05,0.0826631377582776,11.274118314482578,25.0,0.19176940513421842,1,0,0
2019-08-06,0.07993241383154226,11.354716709905892,25.0,0.18647846616853092,1,0,0
2019-08-07,0.12766948769549136,12.738832409586387,25.0,0.31629582370879017,1,0,0
2019-08-08,0.11483975647363343,12.780941206192075,23.0,0.29284780696776935,1,0,0
2019-08-09,0.11089015501417698,12.878375429402405,23.0,0.28322126453826235,1,0,0
2019-08-12,0.09489329202217545,12.560315693537477,23.0,0.23653991273335317,1,0,0
2019-08-13,0.13759738511967767,14.004151122779023,23.0,0.33685545807875306,1,0,0
2019-08-14,0.09850503652588172,12.476839928707482,23.0,0.1931179678947535,1,0,0
2019-08-15,0.09473114424984708,11.802528916883327,23.0,0.14339578909729628,1,0,0
2019-08-16,0.09151582723623064,11.360713891272342,23.0,0.16352365570174104,1,0,0
2019-08-19,0.09778604752203357,11.9559409296804,23.0,0.18091103222273813,1,0,0
2019-08-20,0.11431511203019928,12.447784900347814,23.0,0.25602059253714726,1,0,0
2019-08-21,0.10374431372255533,12.724621617677982,23.0,0.28632781640521804,1,0,0
2019-08-22,0.09218852128176946,12.963493652194328,23.0,0.23915190244350998,1,0,0
2019-08-23,0.0852745095069003,12.651169346051452,23.0,0.2463484547489479,1,0,0
2019-08-26,0.09021956446346158,13.220179824269554,25.0,0.2692588154100759,1,0,0
2019-08-27,0.06556598632132316,12.788281965588961,25.0,0.23935082298509647,1,0,0
2019-08-28,0.0839410385272541,13.380066943506407,27.0,0.2537790850192295,1,0,0
2019-08-29,0.0913096716526165,13.490830914657169,29.0,0.24493154735776979,1,0,0
2019-08-30,0.07460528575131908,12.814640202752184,27.0,0.10059020414861758,1,0,0
2019-09-03,0.06894042466899775,12.874006256603762,23.0,0.10240795080172643,1,0,0
2019-09-04,0.07100514247592726,12.517508968586572,21.0,0.08514297599842191,1,0,0
2019-09-05,0.06025421481412119,12.96268241365417,19.0,0.1023693066623837,1,0,0
2019-09-06,0.058242958212354035,12.91645395797547,17.0,0.09982114069928072,1,0,0
2019-09-09,0.06163539693536135,12.662327276023476,17.0,0.08783394300440683,1,0,0
2019-09-10,0.06751373813315209,12.846158282294818,17.0,0.09582759181828204,1,0,0
2019-09-11,0.07648961399319631,12.423846400606296,15.0,0.07663433889573268,1,0,0
2019-09-12,0.06310926267778427,13.398056866166643,15.0,0.11300322060310508,1,0,0
2019-09-13,-0.02077754363292672,12.287071798367728,17.0,0.07875304067348698,1,0,0
2019-09-16,-0.05102755214510002,12.092976619096747,18.0,0.07281254948884062,1,0,0
2019-09-17,-0.06044106202733901,12.43777242044077,18.0,0.08588451839793515,1,0,0
2019-09-18,-0.11608146653922868,12.858823475972732,18.0,0.11030309542155436,1,0,0
2019-09-19,-0.12202342561304236,12.84631036126495,16.0,0.10552720530100468,1,0,0
2019-09-20,-0.06645473390187862,12.069458758136504,16.0,0.07705831102496687,1,0,0
2019-09-23,-0.061091984839683366,11.343000777334884,16.0,0.04216161816584384,1,1,1
2019-09-24,-0.08207493814081301,12.507941887326737,18.0,0.08100763907072478,1,0,0
2019-09-25,-0.09248709629904761,12.650361199610396,18.0,0.08762502278031725,1,0,0
2019-09-26,-0.08091764048452399,12.228932150039352,16.0,0.07101503689769746,1,0,0
2019-09-27,-0.09141999643523246,12.321992280099591,16.0,0.0758785370336712,1,0,0
2019-09-30,-0.08900141079080859,12.710112545618221,16.0,0.09101775702269305,1,0,0
2019-10-01,-0.06696222860964429,12.427049707498993,16.0,0.08052527642410934,1,0,0
2019-10-02,-0.08624496921027158,12.587099005841084,16.0,0.08830240813455364,1,0,0
2019-10-03,-0.10085808653758499,12.73484562532712,16.0,0.09505147683819015,1,0,0
2019-10-04,-0.042826461615915745,11.991003856080976,16.0,0.07097186456846545,1,0,0
2019-10-07,-0.03528978172695685,12.100220315729798,16.0,0.07555442122839932,1,0,0
2019-10-08,-0.03851755767670606,12.033370358932196,16.0,0.07331890319868717,1,0,0
2019-10-09,-0.025251580420549535,11.866869177818872,16.0,0.06755778546903915,1,0,0
2019-10-10,-0.010699752175841404,11.770965808580002,17.0,0.0650763665866834,1,0,0
2019-10-11,-0.016967181369425877,11.964461107788907,17.0,0.07254268406726562,1,0,0
2019-10-14,-0.047504115085989396,11.825228795921598,18.0,0.0691125457129181,1,0,0
2019-10-15,-0.05284228619219733,11.826694724732775,18.0,0.06974252977647706,1,0,0
2019-10-16,-0.14809659708987177,12.345310352829996,18.0,0.10930031383111455,1,0,0
2019-10-17,-0.1485150371561832,13.019724320169637,17.0,0.1330308468334368,1,0,0
2019-10-18,-0.1505864869274618,13.229404671845815,16.0,0.1376360848804254,1,0,0
2019-10-21,-0.14808726323153243,13.44156767125101,16.0,0.14310204792518333,1,0,0
2019-10-22,-0.1751877883536228,14.316638538748169,18.0,0.18485945743446414,1,0,0
2019-10-23,-0.1680578853891026,14.405719897497832,16.0,0.18244677177335455,1,0,0
2019-10-24,-0.1978902156716824,15.542239820826017,16.0,0.22689057044013722,1,0,0
2019-10-25,-0.1466014007422407,13.892408482662198,16.0,0.14220034861607406,1,0,0
2019-10-28,-0.16851524595125422,14.59834369333517,16.0,0.17596536279175923,1,0,0
2019-10-29,-0.17237517670117986,14.665838503474028,16.0,0.17433482802683015,1,0,0
2019-10-30,-0.15826828923839154,14.530793811842946,18.0,0.16378282393166277,1,0,0
2019-10-31,-0.1436560431750702,14.447660703982505,18.0,0.15643410737081215,1,0,0
2019-11-01,-0.12447586533591393,14.391715550609211,18.0,0.14990527666953035,1,0,0
2019-11-04,-0.1257352032420167,14.528896357932158,18.0,0.1543097299635211,1,0,0
2019-11-05,-0.14245847805384315,14.917944294162536,18.0,0.1710528951521062,1,0,0
2019-11-06,-0.22029962360472233,17.280974296988866,18.0,0.3057782444186664,1,0,0
2019-11-07,-0.16169360715849623,14.63249152623112,18.0,0.168528919134596,1,0,0
2019-11-08,-0.16044444885765263,14.649749257654305,18.0,0.16577886090337335,1,0,0
2019-11-11,-0.14748094936399148,15.264995031951388,20.0,0.18392620409630078,1,0,0
2019-11-12,-0.16869633294237074,15.979879115658118,20.0,0.21411545773597296,1,0,0
2019-11-13,-0.1768400758529467,16.372375513531413,20.0,0.22920612531702694,1,0,0
2019-11-14,-0.17969719795316452,16.65500968610407,20.0,0.2382275102529991,1,0,0
2019-11-15,-0.18209239410010603,17.02892734537408,24.0,0.2514367793841154,1,0,0
2019-11-18,-0.19186416436602638,17.850008878208055,26.0,0.2855877302033374,1,0,0
2019-11-19,-0.18151184657530206,17.75814365857873,25.0,0.2730862814255695,1,0,0
2019-11-20,-0.18006164289079352,17.934251490992658,22.0,0.2738050985909217,1,0,0
2019-11-21,-0.1944744460609491,18.819198152710005,20.0,0.31096594955768897,1,0,0
2019-11-22,-0.16826918348144249,17.82919911909429,20.0,0.2593478141784812,1,0,0
2019-11-25,-0.18886646594650114,18.49345274105667,20.0,0.2774795217417103,1,0,0
2019-11-26,-0.21817476682098813,20.474928387171364,18.0,0.36507858227690143,1,0,0
2019-11-27,-0.244756154246768,23.608498598646975,18.0,0.48132518560302656,1,0,0
2019-11-29,-0.2432218028198192,23.616504882912494,18.0,0.46921705202889546,1,0,0
2019-12-02,-0.2679505054397706,27.143050819944534,18.0,0.567914570251853,1,0,0
2019-12-03,-0.2924126683729127,32.05418981594676,16.0,0.6619456846688314,1,0,0
2019-12-04,-0.30117463463795424,35.00721210416175,16.0,0.6978541027121211,1,0,0
2019-12-05,-0.24801191826714652,26.423929415745594,16.0,0.5223953493440932,1,0,0
2019-12-06,-0.2628394654139834,28.59919455383683,16.0,0.5722294349496547,1,0,0
2019-12-09,-0.24958291262516763,27.858807260491414,15.0,0.543883448622933,1,0,0
2019-12-10,-0.25407832423509924,28.807689794402446,15.0,0.5604313826605265,1,0,0
2019-12-11,-0.22889518297237021,26.579091822379826,15.0,0.4944116709470245,1,0,0
2019-12-12,-0.2208459127248208,26.2289208516015,15.0,0.4772254264810466,1,0,0
2019-12-13,-0.23210773339406576,27.480442879582693,15.0,0.509483054769373,1,0,0
2019-12-16,-0.2502048939906394,29.5918405063301,15.0,0.5591733646963416,1,0,0
2019-12-17,-0.2927467724833468,36.13889231799946,14.0,0.6767028998195298,1,0,0
2019-12-18,-0.3147477044184994,41.536221483065944,14.0,0.7332841041233127,1,0,0
2019-12-19,-0.3284669095547419,47.16183313244647,14.0,0.7741306542935926,1,0,0
2019-12-20,-0.3093272277650725,39.65724978363719,14.0,0.6934191313694715,1,0,0
2019-12-23,-0.3057241253175811,41.3958615647431,12.0,0.7077288230970412,1,0,0
2019-12-24,-0.3211123418800048,47.14791849198551,12.0,0.7559802547051928,1,0,0
2019-12-26,-0.28468115366990476,37.4556253852021,12.0,0.6477242551714102,1,0,0
2019-12-27,-0.29406457847403433,44.87018611879728,12.0,0.7259317693641174,1,0,0
2019-12-30,-0.28544238499361363,44.00489838881471,12.0,0.7130021233946162,1,0,0
2019-12-31,-0.269056962608887,41.72042808889001,11.0,0.6823604220948192,1,0,0
2020-01-02,-0.27167783948879887,42.58940000092095,13.0,0.68824076850852,1,0,0
2020-01-03,-0.28049098189749055,44.83508500567717,11.0,0.7087244119004308,1,0,0
2020-01-06,-0.2682280124945524,42.415741032242735,9.0,0.6781031262029931,1,0,0
2020-01-07,-0.2644567506241604,44.29040166405885,8.0,0.6904055727935113,1,0,0
2020-01-08,-0.2387251026307151,40.45317198149765,7.0,0.6395869884830174,0,0,0
2020-01-09,-0.24041737289282006,41.01942867142115,7.0,0.6445391564061617,0,0,0
2020-01-10,-0.2049629640606625,36.87050044863172,6.0,0.5758463866220939,0,0,0
2020-01-13,-0.1870796735897462,35.46806850570889,6.0,0.5472567393897664,0,0,0
2020-01-14,-0.19535262102556006,36.41687547722946,6.0,0.564197098856777,0,0,0
2020-01-15,-0.2080211802264793,37.91677404242705,7.0,0.5890171240989778,0,0,0
2020-01-16,-0.20254749010671103,37.582726587091976,7.0,0.570414789055174,0,0,0
2020-01-17,-0.2095789299876203,36.94637084523177,7.0,0.5539444934957093,0,0,0
2020-01-21,-0.2673539981711037,43.920784164711,7.0,0.6669357498786799,0,0,0
2020-01-22,-0.26880948144442773,42.545567919799666,7.0,0.6454015285547325,0,0,0
2020-01-23,-0.2756714879637303,43.77037977967933,7.0,0.6587830473763876,0,0,0
2020-01-24,-0.29973814380977193,49.49787692362167,9.0,0.717179266451056,1,0,0
2020-01-27,-0.3619655335202041,73.03743736520525,9.0,0.8368089391206088,0,0,0
2020-01-28,-0.3756348719998981,88.52651355298386,9.0,0.8674226532019289,0,0,0
2020-01-29,-0.34578531352361463,65.13226353216238,11.0,0.8059191369568044,0,0,0
2020-01-30,-0.36067083438776804,75.2460869602344,11.0,0.8369413428161798,0,0,0
2020-01-31,-0.36894406697968996,81.62234719095342,11.0,0.8502691442908559,0,0,0
2020-02-03,-0.33040564874470735,57.884579864197796,11.0,0.7628585588726394,1,0,0
2020-02-04,-0.2727589658189735,45.37499656339912,11.0,0.6581142223400871,1,0,0
