,spread,adf_p_roll,half_life_roll,mr_regime
2025-03-04,0.06185096122459122,0.47742009847268463,45.81264393402554,0
2025-03-05,0.05601855924540278,0.5635992348384989,43.84801068623651,0
2025-03-06,0.0470814588765327,0.5156347323154207,39.9994472237398,0
2025-03-07,0.05581661301113261,0.35917334249012667,42.66391966851606,0
2025-03-10,0.06318806967604296,0.41085483084819985,46.38447849492915,0
2025-03-11,0.05793482691665375,0.6796462492128559,44.16919747483503,0
2025-03-12,0.06202647160114427,0.6517507138765851,46.71328359321847,0
2025-03-13,0.05866676647380498,0.6795955105061708,45.64566124553113,0
2025-03-14,0.05187985193248945,0.6651111154588477,42.60804504940397,0
2025-03-17,0.05078448963131699,0.6250318333117777,42.124985962197584,0
2025-03-18,0.054769538798491446,0.6160502154656848,43.191554234602165,0
2025-03-19,0.057298388190606175,0.6292895905728882,44.542955116696284,0
2025-03-20,0.05510762450224771,0.645575762727571,43.46074759693631,0
2025-03-21,0.04467475162784762,0.6294651634923927,39.60766323480904,0
2025-03-24,0.05204415615979219,0.5713924085576213,42.00760574764539,0
2025-03-25,0.05063013838721364,0.6104233953070751,40.09216814755028,0
2025-03-26,0.040839277148523756,0.5744596985472212,38.04899987071178,0
2025-03-27,0.039535876138128145,0.539245604044045,37.15027537308329,0
2025-03-28,0.053404818035363455,0.5206832464681794,38.16611381158375,0
2025-03-31,0.05933670779012701,0.5446260050882106,38.11529135523897,0
2025-04-01,0.04606750630888801,0.5427327146294658,35.06070096119626,0
