ticker,date,ret,adj_close
GOOGL,2025-04-09,0.09682091804709847,158.27291870117188
GOOGL,2019-07-26,0.09620223235049297,61.794097900390625
GOOGL,2023-10-25,-0.09509386153159127,124.66805267333984
GS,2020-03-13,0.17580295699617432,154.5662384033203
GS,2020-03-24,0.1380307822731126,134.0033416748047
GS,2024-11-06,0.1309776742276818,581.18115234375
GS,2020-03-16,-0.1270530194864523,134.92813110351562
GS,2020-03-12,-0.1233927940926578,131.45590209960938
HAL,2020-03-09,-0.3764346196054681,7.379955768585205
HAL,2020-03-24,0.2652671592709199,6.003572463989258
HAL,2020-03-18,-0.24918577712261636,4.174428939819336
HAL,2020-03-12,-0.18007662680644276,5.813413619995117
HAL,2020-05-18,0.1720977272373838,10.422491073608398
INTC,2024-08-02,-0.2605851455985698,21.3445987701416
INTC,2025-09-18,0.22771084992605384,30.56999969482422
INTC,2020-03-13,0.19521263180136428,48.24869918823242
INTC,2025-04-09,0.18753456609289443,21.530000686645508
INTC,2020-03-16,-0.18041514038424877,39.54390335083008
JPM,2020-03-13,0.1801251661061254,88.23079681396484
JPM,2020-03-16,-0.14964875096706864,75.02716827392578
JPM,2020-03-09,-0.13545544376168772,79.34062957763672
JPM,2020-11-09,0.13539244457669408,102.20916748046875
JPM,2020-03-24,0.11894230104561565,75.08660125732422
KMI,2020-03-18,-0.21044325981819134,6.970987796783447
KMI,2020-03-24,0.16772420578113123,8.996627807617188
KMI,2020-03-09,-0.1670976894991283,11.2457857131958
KMI,2016-01-21,0.15570401050706373,8.30327033996582
KMI,2020-03-16,-0.13870081791129762,8.891854286193848
LIN,2020-03-13,0.11694746630964614,162.7275848388672
LIN,2020-03-16,-0.10283299334287588,145.9938201904297
LIN,2020-03-24,0.09873329062642133,151.94973754882812
LIN,2020-03-12,-0.09142138875651085,145.68955993652344
LIN,2020-04-06,0.08505513234355289,162.1927947998047
MA,2020-03-24,0.16610913102235147,229.17727661132812
MA,2020-03-16,-0.12725461480507005,227.80455017089844
MA,2020-04-06,0.12196751018041296,257.0860595703125
MA,2020-03-13,0.11805396332815254,261.0206298828125
MA,2020-03-12,-0.10476013044505539,233.45977783203125
META,2022-02-03,-0.26390083841683143,236.11070251464844
META,2022-10-27,-0.24557085583191218,97.26061248779297
META,2023-02-02,0.23282400731902553,187.4605255126953
META,2024-02-02,0.2031764503949156,471.695068359375
META,2018-07-26,-0.18960930405655818,175.03729248046875
MOS,2020-03-18,-0.27507769287413464,6.256442546844482
MOS,2020-03-19,0.17261031052356834,7.336369037628174
MOS,2020-03-20,0.16666667749939057,8.559097290039062
MOS,2020-03-09,-0.16643351825547947,10.638628959655762
MOS,2020-03-24,0.16052051561563063,9.549775123596191
MS,2020-03-13,0.19770061291645868,31.068418502807617
MS,2020-03-24,0.19453421802994297,27.522470474243164
MS,2020-03-16,-0.1559998990717486,26.22174835205078
MS,2020-03-12,-0.15080008022406788,25.940053939819336
MS,2024-11-06,0.11611923605341201,127.2071762084961
MSFT,2020-03-16,-0.14739034205882562,128.63633728027344
MSFT,2020-03-13,0.14216907162381598,150.8736572265625
MSFT,2025-04-09,0.1013367530639544,387.5232238769531
MSFT,2026-01-29,-0.09993146244609463,432.5128173828125
MSFT,2020-03-12,-0.09483851897455242,132.09397888183594
MU,2020-03-16,-0.19818572483790464,33.63227081298828
MU,2025-04-09,0.18812939243575522,77.71669006347656
MU,2024-12-19,-0.1617902193396228,86.69287872314453
MU,2025-04-03,-0.16094810103264723,74.19363403320312
MU,2024-09-26,0.14733212978948873,109.25594329833984
NEM,2024-10-24,-0.1470384421176394,48.14235305786133
NEM,2020-03-24,0.14018248670841382,39.96828842163086
NEM,2020-04-09,0.13417802244200216,48.222801208496094
NEM,2022-07-25,-0.13232137388764942,40.100181579589844
NEM,2024-04-25,0.12461155502065191,41.976131439208984
NOW,2016-01-28,-0.1565610026676182,12.71399974822998
NOW,2025-04-24,0.15487887455583205,187.71400451660156
NOW,2016-04-21,0.14068497425438253,14.854000091552734
NOW,2025-04-09,0.1351704067580748,165.19000244140625
NOW,2022-10-27,0.1344396347901735,83.13400268554688
NUE,2024-11-06,0.1599474577045512,164.26637268066406
NUE,2020-03-16,-0.14508908255925057,27.268421173095703
NUE,2020-03-13,0.12810821170368625,31.89621353149414
NUE,2020-03-24,0.12526389144553196,28.460966110229492
NUE,2020-03-09,-0.12345386366622091,30.89946174621582
NVDA,2016-11-11,0.29806621299633806,2.163203477859497
NVDA,2023-05-25,0.24369624559874103,37.948455810546875
NVDA,2018-11-16,-0.18755883604140844,4.072473526000977
NVDA,2025-04-09,0.18722739080517248,114.30924987792969
NVDA,2020-03-16,-0.184520905812541,4.891088962554932
ORCL,2025-09-10,0.3594882363348242,326.8970947265625
ORCL,2020-03-13,0.204271471415302,44.01276779174805
ORCL,2021-12-10,0.15613378468797046,96.94646453857422
ORCL,2025-01-27,-0.1379086253472005,156.6921844482422
ORCL,2023-09-12,-0.13495384939772959,106.5467758178711
OXY,2020-03-09,-0.5201381131261621,11.763833999633789
OXY,2020-06-05,0.336977456520541,19.549968719482422
OXY,2020-11-09,0.22177856617992187,11.518417358398438
OXY,2020-03-13,0.19932715406401202,13.409452438354492
OXY,2020-04-02,0.18901330926029702,12.008328437805176
PNC,2020-03-16,-0.15900151520194472,72.09869384765625
PNC,2020-03-09,-0.1355160201431853,79.1346664428711
PNC,2020-03-13,0.12943419666621092,85.72987365722656
PNC,2020-04-17,0.12105135917246268,82.28976440429688
PNC,2020-04-06,0.11879297446615711,76.3779525756836
PYPL,2022-02-02,-0.24590435764236873,132.26425170898438
PYPL,2026-02-03,-0.20313397088029472,41.70000076293945
PYPL,2020-03-16,-0.15823877927410757,92.50614929199219
PYPL,2020-03-24,0.1410977696159219,97.06561279296875
PYPL,2020-05-07,0.14012930402537438,145.9525909423828
QCOM,2019-04-16,0.2320740626120643,60.17094421386719
QCOM,2020-07-30,0.15220904933910573,95.3213882446289
QCOM,2025-04-09,0.15185298754414323,141.20343017578125
QCOM,2020-03-16,-0.1494525159109783,56.90005111694336
QCOM,2020-03-13,0.13115495862664472,66.89814758300781
RIO,2020-03-24,0.15788013403749734,27.32609748840332
RIO,2020-03-13,0.12969642818999905,28.447139739990234
RIO,2022-11-04,0.10033954974844539,48.28784942626953
RIO,2020-03-10,0.09543147200974578,29.678335189819336
RIO,2020-03-09,-0.09423737062088389,27.09282684326172
SCHW,2020-03-13,0.19134693853747997,31.171682357788086
SCHW,2023-03-09,-0.12769029338193216,63.6138801574707
SCHW,2023-07-18,0.1256820865104198,63.50754165649414
SCHW,2020-03-12,-0.12334253976821363,26.165075302124023
SCHW,2016-06-24,-0.11923174729358388,23.101877212524414
SLB,2020-03-09,-0.27421376934433894,15.160584449768066
SLB,2020-11-09,0.19907995268747625,16.19953155517578
SLB,2020-03-12,-0.17031057160655538,12.629443168640137
SLB,2020-03-19,0.1510371903675518,12.147734642028809
SLB,2020-03-24,0.14185504566942875,12.830883026123047
STLD,2020-03-19,0.19419386119519988,16.46346664428711
STLD,2020-03-16,-0.18169349432874904,15.903120040893555
STLD,2020-03-24,0.1665734090038955,18.562532424926758
STLD,2020-03-13,0.1659554746906058,19.434185028076172
STLD,2020-03-09,-0.15070123841590444,18.847156524658203
TFC,2020-03-16,-0.19095474652641875,20.70273208618164
TFC,2020-03-24,0.17244089070332014,22.7828369140625
TFC,2023-03-13,-0.16992787670422405,27.402006149291992
TFC,2020-03-09,-0.15146289164269888,26.103437423706055
TFC,2020-03-23,-0.14480687925222102,19.431970596313477
TXN,2025-04-09,0.16087943548056716,164.31141662597656
TXN,2020-03-17,0.1352940129234408,89.52053833007812
TXN,2025-07-23,-0.13339843951406816,182.08901977539062
TXN,2020-03-16,-0.11825719574418825,78.852294921875
TXN,2026-01-28,0.09937445602621997,214.76815795898438
USB,2020-03-13,0.17367949145073003,28.644817352294922
USB,2020-03-09,-0.14440535987861136,28.04257583618164
USB,2020-03-26,0.12956618917937135,27.934490203857422
USB,2020-11-09,0.12739313624679127,35.31840133666992
USB,2020-03-12,-0.12703689351651604,24.405996322631836
V,2020-03-24,0.13842630569099956,148.02442932128906
V,2020-03-16,-0.13547176098304792,145.6105194091797
V,2020-04-06,0.1158377485802271,162.30670166015625
V,2022-01-28,0.10599063229164885,220.7758026123047
V,2020-03-13,0.09838823278180797,168.42771911621094
VALE,2020-03-13,0.21508400401643457,5.06513786315918
VALE,2019-01-28,-0.18008775384220765,6.352908134460449
VALE,2020-03-10,0.17942267549242574,5.4726762771606445
VALE,2020-03-09,-0.16369356191602435,4.64013147354126
VALE,2016-02-04,0.15948272189435886,1.395106315612793
WFC,2020-03-12,-0.15867625044202927,23.4381103515625
WFC,2020-03-24,0.1453465768357345,24.920225143432617
WFC,2020-03-16,-0.14211720271814965,22.834924697875977
WFC,2020-03-13,0.13566183172313218,26.617767333984375
WFC,2024-11-06,0.1311065307849788,70.17744445800781
WMB,2016-02-08,-0.34813102413414054,6.373105049133301
WMB,2016-01-14,0.34386542132953357,10.444814682006836
WMB,2020-03-18,-0.23742799365538947,6.8279290199279785
WMB,2016-01-22,0.2306736221695984,11.272863388061523
WMB,2020-03-13,0.18961622824392377,11.6702241897583
XOM,2020-03-24,0.12686785492732633,27.02822494506836
XOM,2020-11-09,0.12660159466240062,29.27705955505371
XOM,2020-03-09,-0.12224774048524345,31.924421310424805
XOM,2020-03-12,-0.11434017432830701,28.355226516723633
XOM,2020-04-17,0.10395899223004146,32.96162414550781
